time,num
4.01654243469238,1
5.9327597618103,2
8.46916770935059,3
9.41940116882324,4
10.6380052566528,5
11.7044162750244,6
16.0246238708496,7
21.3120708465576,8
21.5120239257813,9
22.8143482208252,10
23.9977703094482,11
25.2488613128662,12
26.1495418548584,13
27.9187088012695,14
28.9183216094971,15
29.0349082946777,16
29.6031951904297,17
30.6365814208984,18
31.9048385620117,19
33.0553855895996,20
35.5581092834473,21
36.5756149291992,22
42.1962623596191,23
46.882698059082,24
47.817497253418,25
48.0011405944824,26
49.0520439147949,27
52.2710494995117,28
53.371223449707,29
54.6556396484375,30
61.7784042358398,31
63.1294059753418,32
63.9802017211914,33
64.9316329956055,34
65.8149642944336,35
70.0187606811523,36
71.3362884521484,37
72.5376739501953,38
75.0723266601563,39
76.4735488891602,40
78.3422698974609,41
78.3749237060547,42
79.7434387207031,43
82.8954467773438,44
83.3788146972656,45
84.8805465698242,46
86.0806884765625,47
88.9168319702148,48
90.0842895507813,49
91.1188049316406,50
92.1188507080078,51
96.0892028808594,52
96.9901504516602,53
98.24169921875,54
99.2750778198242,55
101.443214416504,56
105.813903808594,57
109.050369262695,58
109.950569152832,59
112.953186035156,60
116.338897705078,61
124.011260986328,62
125.128898620605,63
126.614318847656,64
127.798538208008,65
127.964973449707,66
129.099197387695,67
130.133239746094,68
132.468154907227,69
133.368759155273,70
134.520156860352,71
134.669860839844,72
135.453964233398,73
136.372131347656,74
137.139129638672,75
138.973831176758,76
145.795837402344,77
146.663513183594,78
146.979797363281,79
147.997711181641,80
149.198806762695,81
150.282196044922,82
150.700897216797,83
151.149627685547,84
155.954452514648,85
158.456283569336,86
159.756896972656,87
160.759735107422,88
162.492294311523,89
163.193344116211,90
171.21630859375,91
174.218811035156,92
174.452484130859,93
175.253005981445,94
175.703399658203,95
177.138656616211,96
178.356643676758,97
179.439529418945,98
180.440582275391,99
183.493194580078,100
183.708999633789,101
184.860595703125,102
186.077911376953,103
191.936187744141,104
192.916946411133,105
193.951080322266,106
194.90217590332,107
195.919921875,108
198.25471496582,109
199.323150634766,110
201.690567016602,111
205.46044921875,112
206.194213867188,113
217.820083618164,114
219.104370117188,115
221.23974609375,116
221.573181152344,117
222.657333374023,118
223.858444213867,119
224.793014526367,120
225.709762573242,121
226.744186401367,122
226.861312866211,123
227.728576660156,124
227.962631225586,125
228.779159545898,126
228.962554931641,127
229.929565429688,128
230.697570800781,129
236.535202026367,130
240.555145263672,131
241.238983154297,132
243.991134643555,133
247.860702514648,134
249.211669921875,135
254.58317565918,136
255.517318725586,137
260.4541015625,138
263.757049560547,139
263.873596191406,140
266.492797851563,141
267.476959228516,142
268.444030761719,143
269.277740478516,144
270.278686523438,145
271.363067626953,146
273.514617919922,147
280.237609863281,148
281.120819091797,149
282.088470458984,150
282.356079101563,151
283.239654541016,152
284.542999267578,153
285.090606689453,154
287.160247802734,155
288.161102294922,156
290.278167724609,157
291.379455566406,158
292.398284912109,159
295.882659912109,160
295.949493408203,161
296.950256347656,162
298.201232910156,163
299.218841552734,164
305.924194335938,165
306.874969482422,166
307.408996582031,167
308.843383789063,168
310.111389160156,169
310.243957519531,170
311.512176513672,171
312.529602050781,172
314.298675537109,173
318.033996582031,174
323.838836669922,175
329.176910400391,176
329.993286132813,177
331.4443359375,178
332.479125976563,179
333.397552490234,180
336.882354736328,181
340.40185546875,182
340.651550292969,183
341.752899169922,184
342.953704833984,185
344.272003173828,186
346.040710449219,187
347.341339111328,188
348.524597167969,189
350.410186767578,190
354.764221191406,191
354.913238525391,192
356.130798339844,193
357.081848144531,194
357.248260498047,195
358.098785400391,196
358.883575439453,197
359.183319091797,198
360.117431640625,199
361.00146484375,200
363.970947265625,201
364.720886230469,202
375.679962158203,203
378.649261474609,204
379.900238037109,205
380.217376708984,206
380.950622558594,207
381.118316650391,208
381.951507568359,209
382.134948730469,210
383.553039550781,211
384.203552246094,212
384.703369140625,213
387.238891601563,214
387.989440917969,215
388.122894287109,216
395.72998046875,217
396.763275146484,218
397.731079101563,219
398.715454101563,220
399.515960693359,221
400.383636474609,222
405.320648193359,223
407.271911621094,224
407.655883789063,225
408.572540283203,226
409.589965820313,227
413.143707275391,228
413.677673339844,229
415.311645507813,230
416.629913330078,231
417.830169677734,232
419.097839355469,233
420.449249267578,234
425.052703857422,235
425.803161621094,236
425.970428466797,237
426.805236816406,238
427.005249023438,239
428.021850585938,240
429.123046875,241
429.973175048828,242
431.708526611328,243
435.744903564453,244
437.262573242188,245
438.731018066406,246
441.649230957031,247
442.583465576172,248
443.551605224609,249
